user_id,days_since_last_purchase,purchase_day_frequency,purchase_count,R_score,F_score,M_score,R_level,F_level,M_level,rfm_type,purchase_days,avg_days_per_purchase_day,last_purchase_time,survey_end_time,hours_since_last_purchase,total_behavior_count,distinct_purchase_item_count,purchase_rate,total_purchase_count
112133723,3.0,0.2581,11,3.0,4.0,4.0,低,高,高,重要保持用户,8,3.88,2014-12-15 18:00:00,2014-12-18 23:00:00,77.0,,,,
112142417,4.0,0.3871,73,3.0,5.0,5.0,低,高,高,重要保持用户,12,2.58,2014-12-14 23:00:00,2014-12-18 23:00:00,96.0,7127.0,60.0,0.0102,73.0
112148241,15.0,0.1613,7,1.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-03 14:00:00,2014-12-18 23:00:00,369.0,,,,
112171699,1.0,0.5161,48,4.0,5.0,5.0,高,高,高,重要价值用户,16,1.94,2014-12-17 18:00:00,2014-12-18 23:00:00,29.0,4621.0,40.0,0.0104,48.0
112186714,2.0,0.2903,26,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-16 11:00:00,2014-12-18 23:00:00,60.0,,,,
112198319,2.0,0.4839,36,4.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,3446.0,32.0,0.0104,36.0
112217162,2.0,0.0323,1,4.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,,,,
112230173,27.0,0.0968,6,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-11-21 23:00:00,2014-12-18 23:00:00,648.0,,,,
112284483,0.0,0.2258,17,5.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
112303688,17.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-01 22:00:00,2014-12-18 23:00:00,409.0,,,,
112317649,3.0,0.3226,26,3.0,5.0,5.0,低,高,高,重要保持用户,10,3.1,2014-12-15 14:00:00,2014-12-18 23:00:00,81.0,,,,
112322814,1.0,0.3226,44,4.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-17 23:00:00,2014-12-18 23:00:00,24.0,380.0,31.0,0.1158,44.0
112329101,3.0,0.0645,2,3.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-15 21:00:00,2014-12-18 23:00:00,74.0,,,,
112342350,5.0,0.3226,29,3.0,5.0,5.0,低,高,高,重要保持用户,10,3.1,2014-12-13 10:00:00,2014-12-18 23:00:00,133.0,2150.0,24.0,0.0135,29.0
112345599,0.0,0.0645,4,5.0,2.0,2.0,高,低,低,一般价值用户,2,15.5,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
112382240,3.0,0.2258,19,3.0,4.0,4.0,低,高,高,重要保持用户,7,4.43,2014-12-15 21:00:00,2014-12-18 23:00:00,74.0,,,,
112401993,3.0,0.2258,11,3.0,4.0,4.0,低,高,高,重要保持用户,7,4.43,2014-12-15 19:00:00,2014-12-18 23:00:00,76.0,,,,
112417191,15.0,0.0645,2,1.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-03 08:00:00,2014-12-18 23:00:00,375.0,,,,
112424443,0.0,0.1613,5,5.0,3.0,2.0,高,高,低,重要潜力用户,5,6.2,2014-12-18 21:00:00,2014-12-18 23:00:00,2.0,,,,
112470845,2.0,0.3226,16,4.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-16 13:00:00,2014-12-18 23:00:00,58.0,,,,
112479773,17.0,0.129,6,1.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-01 21:00:00,2014-12-18 23:00:00,410.0,,,,
112485959,30.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-18 11:00:00,2014-12-18 23:00:00,732.0,,,,
112487640,5.0,0.0968,4,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-13 15:00:00,2014-12-18 23:00:00,128.0,,,,
112499569,12.0,0.0968,6,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-06 18:00:00,2014-12-18 23:00:00,293.0,,,,
112503956,1.0,0.2903,24,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,,,,
112504072,2.0,0.3226,13,4.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-16 12:00:00,2014-12-18 23:00:00,59.0,,,,
112539954,6.0,0.3871,30,2.0,5.0,5.0,低,高,高,重要保持用户,12,2.58,2014-12-12 22:00:00,2014-12-18 23:00:00,145.0,782.0,28.0,0.0384,30.0
112549071,10.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-08 15:00:00,2014-12-18 23:00:00,248.0,,,,
112550524,19.0,0.0968,3,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-11-29 09:00:00,2014-12-18 23:00:00,470.0,,,,
112561774,0.0,0.2258,14,5.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-18 21:00:00,2014-12-18 23:00:00,2.0,,,,
112570004,4.0,0.5161,51,3.0,5.0,5.0,低,高,高,重要保持用户,16,1.94,2014-12-14 12:00:00,2014-12-18 23:00:00,107.0,3862.0,40.0,0.0132,51.0
112589064,24.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-24 18:00:00,2014-12-18 23:00:00,581.0,,,,
112628188,10.0,0.0645,2,1.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-08 15:00:00,2014-12-18 23:00:00,248.0,,,,
112632735,2.0,0.0968,6,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-16 18:00:00,2014-12-18 23:00:00,53.0,,,,
112642306,25.0,0.0645,2,1.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-11-23 19:00:00,2014-12-18 23:00:00,604.0,,,,
112649389,15.0,0.0645,3,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-03 13:00:00,2014-12-18 23:00:00,370.0,,,,
112676402,12.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-06 15:00:00,2014-12-18 23:00:00,296.0,,,,
112684530,7.0,0.0645,3,2.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-11 13:00:00,2014-12-18 23:00:00,178.0,,,,
112706018,0.0,0.2903,43,5.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-18 21:00:00,2014-12-18 23:00:00,2.0,1619.0,37.0,0.0266,43.0
112707614,3.0,0.4839,26,3.0,5.0,5.0,低,高,高,重要保持用户,15,2.07,2014-12-15 21:00:00,2014-12-18 23:00:00,74.0,,,,
112711623,0.0,0.3548,25,5.0,5.0,5.0,高,高,高,重要价值用户,11,2.82,2014-12-18 17:00:00,2014-12-18 23:00:00,6.0,,,,
112747648,6.0,0.2903,34,2.0,5.0,5.0,低,高,高,重要保持用户,9,3.44,2014-12-12 23:00:00,2014-12-18 23:00:00,144.0,2728.0,34.0,0.0125,34.0
112747800,3.0,0.2581,10,3.0,4.0,3.0,低,高,高,重要保持用户,8,3.88,2014-12-15 18:00:00,2014-12-18 23:00:00,77.0,,,,
112747871,25.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-23 17:00:00,2014-12-18 23:00:00,606.0,,,,
112771759,2.0,0.0968,4,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-16 14:00:00,2014-12-18 23:00:00,57.0,,,,
112806422,1.0,0.1613,6,4.0,3.0,2.0,高,高,低,重要潜力用户,5,6.2,2014-12-17 11:00:00,2014-12-18 23:00:00,36.0,,,,
112819908,30.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-18 14:00:00,2014-12-18 23:00:00,729.0,,,,
112843988,5.0,0.0968,3,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-13 12:00:00,2014-12-18 23:00:00,131.0,,,,
112846816,6.0,0.129,5,2.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-12 18:00:00,2014-12-18 23:00:00,149.0,,,,
112891397,2.0,0.4516,27,4.0,5.0,5.0,高,高,高,重要价值用户,14,2.21,2014-12-16 17:00:00,2014-12-18 23:00:00,54.0,,,,
112900189,2.0,0.2581,11,4.0,4.0,4.0,高,高,高,重要价值用户,8,3.88,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
112917606,2.0,0.0645,2,4.0,2.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-16 17:00:00,2014-12-18 23:00:00,54.0,,,,
112938311,2.0,0.0645,9,4.0,2.0,3.0,高,低,高,重要发展用户,2,15.5,2014-12-16 11:00:00,2014-12-18 23:00:00,60.0,,,,
112941292,3.0,0.1613,6,3.0,3.0,2.0,低,高,低,一般保持用户,5,6.2,2014-12-15 20:00:00,2014-12-18 23:00:00,75.0,,,,
112955522,23.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-25 10:00:00,2014-12-18 23:00:00,565.0,,,,
112956623,9.0,0.0645,3,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-09 13:00:00,2014-12-18 23:00:00,226.0,,,,
112976136,1.0,0.2581,15,4.0,4.0,4.0,高,高,高,重要价值用户,8,3.88,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,,,,
113025576,2.0,0.0323,1,4.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-16 16:00:00,2014-12-18 23:00:00,55.0,,,,
113043990,9.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-09 20:00:00,2014-12-18 23:00:00,219.0,,,,
113050567,3.0,0.1935,9,3.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-15 21:00:00,2014-12-18 23:00:00,74.0,,,,
113056510,3.0,0.0323,1,3.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-15 16:00:00,2014-12-18 23:00:00,79.0,,,,
113078957,3.0,0.6129,75,3.0,5.0,5.0,低,高,高,重要保持用户,19,1.63,2014-12-15 21:00:00,2014-12-18 23:00:00,74.0,3355.0,63.0,0.0224,75.0
113104667,5.0,0.1613,13,3.0,3.0,4.0,低,高,高,重要保持用户,5,6.2,2014-12-13 17:00:00,2014-12-18 23:00:00,126.0,,,,
113114470,1.0,0.3871,28,4.0,5.0,5.0,高,高,高,重要价值用户,12,2.58,2014-12-17 22:00:00,2014-12-18 23:00:00,25.0,,,,
113127968,6.0,0.1613,11,2.0,3.0,4.0,低,高,高,重要保持用户,5,6.2,2014-12-12 00:00:00,2014-12-18 23:00:00,167.0,,,,
113134393,2.0,0.1935,7,4.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-16 09:00:00,2014-12-18 23:00:00,62.0,,,,
113135549,0.0,0.1613,6,5.0,3.0,2.0,高,高,低,重要潜力用户,5,6.2,2014-12-18 07:00:00,2014-12-18 23:00:00,16.0,,,,
113230398,6.0,0.2581,12,2.0,4.0,4.0,低,高,高,重要保持用户,8,3.88,2014-12-12 16:00:00,2014-12-18 23:00:00,151.0,,,,
113248155,2.0,0.0968,6,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-16 15:00:00,2014-12-18 23:00:00,56.0,,,,
113250631,1.0,0.2258,10,4.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-17 10:00:00,2014-12-18 23:00:00,37.0,,,,
113278851,7.0,0.129,7,2.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-11 15:00:00,2014-12-18 23:00:00,176.0,,,,
113285889,18.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-30 22:00:00,2014-12-18 23:00:00,433.0,,,,
113305568,1.0,0.1935,16,4.0,4.0,4.0,高,高,高,重要价值用户,6,5.17,2014-12-17 13:00:00,2014-12-18 23:00:00,34.0,,,,
113309982,0.0,0.0645,2,5.0,2.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-18 22:00:00,2014-12-18 23:00:00,1.0,,,,
113323725,1.0,0.2903,23,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-17 10:00:00,2014-12-18 23:00:00,37.0,,,,
113367173,6.0,0.0645,5,2.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-12 20:00:00,2014-12-18 23:00:00,147.0,,,,
113370250,3.0,0.1935,9,3.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-15 15:00:00,2014-12-18 23:00:00,80.0,,,,
113395983,8.0,0.0645,2,2.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-10 22:00:00,2014-12-18 23:00:00,193.0,,,,
113396592,5.0,0.0645,27,3.0,2.0,5.0,低,低,高,一般发展用户,2,15.5,2014-12-13 19:00:00,2014-12-18 23:00:00,124.0,,,,
113398892,2.0,0.1935,10,4.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-16 13:00:00,2014-12-18 23:00:00,58.0,,,,
113404246,23.0,0.0645,4,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-11-25 21:00:00,2014-12-18 23:00:00,554.0,,,,
113410981,6.0,0.0968,4,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 08:00:00,2014-12-18 23:00:00,159.0,,,,
113418436,6.0,0.2258,7,2.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-12 13:00:00,2014-12-18 23:00:00,154.0,,,,
113421475,10.0,0.0645,2,1.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-08 13:00:00,2014-12-18 23:00:00,250.0,,,,
113431690,1.0,0.4839,99,4.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-17 21:00:00,2014-12-18 23:00:00,26.0,2758.0,78.0,0.0359,99.0
113445602,30.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-18 14:00:00,2014-12-18 23:00:00,729.0,,,,
113461928,17.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-01 12:00:00,2014-12-18 23:00:00,419.0,,,,
113469201,3.0,0.0645,3,3.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
113484173,7.0,0.0968,10,2.0,2.0,3.0,低,低,高,一般发展用户,3,10.33,2014-12-11 06:00:00,2014-12-18 23:00:00,185.0,,,,
113512295,13.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-05 15:00:00,2014-12-18 23:00:00,320.0,,,,
113516306,1.0,0.2903,47,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-17 20:00:00,2014-12-18 23:00:00,27.0,933.0,39.0,0.0504,47.0
113537369,0.0,0.1613,18,5.0,3.0,4.0,高,高,高,重要价值用户,5,6.2,2014-12-18 09:00:00,2014-12-18 23:00:00,14.0,,,,
113552018,3.0,0.2581,27,3.0,4.0,5.0,低,高,高,重要保持用户,8,3.88,2014-12-15 18:00:00,2014-12-18 23:00:00,77.0,,,,
113594399,1.0,0.2903,12,4.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-17 02:00:00,2014-12-18 23:00:00,45.0,,,,
113611355,2.0,0.129,10,4.0,3.0,3.0,高,高,高,重要价值用户,4,7.75,2014-12-16 22:00:00,2014-12-18 23:00:00,49.0,,,,
113619626,0.0,0.4516,29,5.0,5.0,5.0,高,高,高,重要价值用户,14,2.21,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,451.0,24.0,0.0643,29.0
113659431,6.0,0.0645,2,2.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-12 09:00:00,2014-12-18 23:00:00,158.0,,,,
113674227,6.0,0.0645,3,2.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-12 15:00:00,2014-12-18 23:00:00,152.0,,,,
113692463,1.0,0.1613,8,4.0,3.0,3.0,高,高,高,重要价值用户,5,6.2,2014-12-17 19:00:00,2014-12-18 23:00:00,28.0,,,,
113693068,0.0,0.2903,15,5.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-18 07:00:00,2014-12-18 23:00:00,16.0,,,,
113698622,3.0,0.0645,3,3.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-15 18:00:00,2014-12-18 23:00:00,77.0,,,,
113702719,1.0,0.0645,2,4.0,2.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,,,,
113718238,28.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-20 15:00:00,2014-12-18 23:00:00,680.0,,,,
113774016,8.0,0.0323,1,2.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-10 15:00:00,2014-12-18 23:00:00,200.0,,,,
113830171,2.0,0.3548,81,4.0,5.0,5.0,高,高,高,重要价值用户,11,2.82,2014-12-16 15:00:00,2014-12-18 23:00:00,56.0,1535.0,54.0,0.0528,81.0
113847593,0.0,0.3226,56,5.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-18 09:00:00,2014-12-18 23:00:00,14.0,4142.0,42.0,0.0135,56.0
113848288,21.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-27 13:00:00,2014-12-18 23:00:00,514.0,,,,
113875234,7.0,0.1613,6,2.0,3.0,2.0,低,高,低,一般保持用户,5,6.2,2014-12-11 14:00:00,2014-12-18 23:00:00,177.0,,,,
113888835,2.0,0.0968,3,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-16 12:00:00,2014-12-18 23:00:00,59.0,,,,
113905943,29.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-19 00:00:00,2014-12-18 23:00:00,719.0,,,,
113920718,23.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-25 09:00:00,2014-12-18 23:00:00,566.0,,,,
113962885,6.0,0.129,8,2.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-12 07:00:00,2014-12-18 23:00:00,160.0,,,,
113972956,6.0,0.1613,7,2.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-12 22:00:00,2014-12-18 23:00:00,145.0,,,,
113990647,6.0,0.0323,2,2.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-12 13:00:00,2014-12-18 23:00:00,154.0,,,,
114002389,0.0,0.2581,14,5.0,4.0,4.0,高,高,高,重要价值用户,8,3.88,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
114008857,0.0,0.2581,9,5.0,4.0,3.0,高,高,高,重要价值用户,8,3.88,2014-12-18 08:00:00,2014-12-18 23:00:00,15.0,,,,
114052885,4.0,0.2258,20,3.0,4.0,5.0,低,高,高,重要保持用户,7,4.43,2014-12-14 18:00:00,2014-12-18 23:00:00,101.0,,,,
114054067,2.0,0.4839,22,4.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-16 15:00:00,2014-12-18 23:00:00,56.0,,,,
114083355,2.0,0.2581,43,4.0,4.0,5.0,高,高,高,重要价值用户,8,3.88,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,2221.0,39.0,0.0194,43.0
114101799,8.0,0.129,15,2.0,3.0,4.0,低,高,高,重要保持用户,4,7.75,2014-12-10 15:00:00,2014-12-18 23:00:00,200.0,,,,
114115113,1.0,0.1935,10,4.0,4.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-17 14:00:00,2014-12-18 23:00:00,33.0,,,,
114115623,2.0,0.2903,18,4.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-16 12:00:00,2014-12-18 23:00:00,59.0,,,,
114121871,2.0,0.2903,23,4.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-16 17:00:00,2014-12-18 23:00:00,54.0,,,,
114147715,19.0,0.0968,4,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-11-29 12:00:00,2014-12-18 23:00:00,467.0,,,,
114147733,2.0,0.3548,56,4.0,5.0,5.0,高,高,高,重要价值用户,11,2.82,2014-12-16 12:00:00,2014-12-18 23:00:00,59.0,1580.0,47.0,0.0354,56.0
114157234,3.0,0.1935,10,3.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-15 10:00:00,2014-12-18 23:00:00,85.0,,,,
114211505,1.0,0.2258,15,4.0,4.0,4.0,高,高,高,重要价值用户,7,4.43,2014-12-17 14:00:00,2014-12-18 23:00:00,33.0,,,,
114233479,6.0,0.0645,11,2.0,2.0,4.0,低,低,高,一般发展用户,2,15.5,2014-12-12 23:00:00,2014-12-18 23:00:00,144.0,,,,
114249224,1.0,0.1935,28,4.0,4.0,5.0,高,高,高,重要价值用户,6,5.17,2014-12-17 17:00:00,2014-12-18 23:00:00,30.0,,,,
114253675,2.0,0.1935,18,4.0,4.0,4.0,高,高,高,重要价值用户,6,5.17,2014-12-16 17:00:00,2014-12-18 23:00:00,54.0,,,,
114256023,6.0,0.0645,4,2.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-12 12:00:00,2014-12-18 23:00:00,155.0,,,,
114287271,6.0,0.129,8,2.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-12 17:00:00,2014-12-18 23:00:00,150.0,,,,
114290242,2.0,0.1935,14,4.0,4.0,4.0,高,高,高,重要价值用户,6,5.17,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,,,,
114305854,0.0,0.0968,5,5.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
114307712,10.0,0.129,5,1.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-08 10:00:00,2014-12-18 23:00:00,253.0,,,,
114352631,2.0,0.0968,5,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-16 15:00:00,2014-12-18 23:00:00,56.0,,,,
114354173,7.0,0.0968,4,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-11 21:00:00,2014-12-18 23:00:00,170.0,,,,
114377254,5.0,0.129,23,3.0,3.0,5.0,低,高,高,重要保持用户,4,7.75,2014-12-13 22:00:00,2014-12-18 23:00:00,121.0,,,,
114390324,7.0,0.0968,10,2.0,2.0,3.0,低,低,高,一般发展用户,3,10.33,2014-12-11 20:00:00,2014-12-18 23:00:00,171.0,,,,
114413180,6.0,0.1935,18,2.0,4.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-12 20:00:00,2014-12-18 23:00:00,147.0,,,,
114465851,19.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-29 12:00:00,2014-12-18 23:00:00,467.0,,,,
114493153,3.0,0.0645,2,3.0,2.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-15 13:00:00,2014-12-18 23:00:00,82.0,,,,
114494540,5.0,0.129,4,3.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-13 18:00:00,2014-12-18 23:00:00,125.0,,,,
114497121,4.0,0.1935,9,3.0,4.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-14 21:00:00,2014-12-18 23:00:00,98.0,,,,
114505674,2.0,0.1613,14,4.0,3.0,4.0,高,高,高,重要价值用户,5,6.2,2014-12-16 16:00:00,2014-12-18 23:00:00,55.0,,,,
114517173,6.0,0.1613,6,2.0,3.0,2.0,低,高,低,一般保持用户,5,6.2,2014-12-12 08:00:00,2014-12-18 23:00:00,159.0,,,,
114529391,3.0,0.2258,8,3.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-15 15:00:00,2014-12-18 23:00:00,80.0,,,,
114596559,3.0,0.0968,6,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-15 16:00:00,2014-12-18 23:00:00,79.0,,,,
114598114,1.0,0.0323,1,4.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-17 19:00:00,2014-12-18 23:00:00,28.0,,,,
114633181,5.0,0.129,9,3.0,3.0,3.0,低,高,高,重要保持用户,4,7.75,2014-12-13 20:00:00,2014-12-18 23:00:00,123.0,,,,
114650712,29.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-19 17:00:00,2014-12-18 23:00:00,702.0,,,,
114653102,23.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-25 21:00:00,2014-12-18 23:00:00,554.0,,,,
114664281,6.0,0.0323,1,2.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-12 13:00:00,2014-12-18 23:00:00,154.0,,,,
114681302,2.0,0.0323,1,4.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
114717793,1.0,0.0645,2,4.0,2.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-17 19:00:00,2014-12-18 23:00:00,28.0,,,,
114722645,3.0,0.0323,3,3.0,1.0,2.0,低,低,低,低价值用户,1,31.0,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
114726208,2.0,0.3548,28,4.0,5.0,5.0,高,高,高,重要价值用户,11,2.82,2014-12-16 23:00:00,2014-12-18 23:00:00,48.0,,,,
114734197,21.0,0.0323,9,1.0,1.0,3.0,低,低,高,一般发展用户,1,31.0,2014-11-27 15:00:00,2014-12-18 23:00:00,512.0,,,,
114737900,6.0,0.3226,30,2.0,5.0,5.0,低,高,高,重要保持用户,10,3.1,2014-12-12 12:00:00,2014-12-18 23:00:00,155.0,3517.0,29.0,0.0085,30.0
114745929,0.0,0.1613,7,5.0,3.0,3.0,高,高,高,重要价值用户,5,6.2,2014-12-18 19:00:00,2014-12-18 23:00:00,4.0,,,,
114771809,19.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-29 12:00:00,2014-12-18 23:00:00,467.0,,,,
114773562,8.0,0.1613,9,2.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-10 12:00:00,2014-12-18 23:00:00,203.0,,,,
114779189,6.0,0.0645,5,2.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-12 14:00:00,2014-12-18 23:00:00,153.0,,,,
114790451,9.0,0.0645,3,1.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-09 11:00:00,2014-12-18 23:00:00,228.0,,,,
114802994,0.0,0.5161,33,5.0,5.0,5.0,高,高,高,重要价值用户,16,1.94,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,1345.0,30.0,0.0245,33.0
114810344,6.0,0.0323,2,2.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-12 08:00:00,2014-12-18 23:00:00,159.0,,,,
114844461,17.0,0.129,6,1.0,3.0,2.0,低,高,低,一般保持用户,4,7.75,2014-12-01 20:00:00,2014-12-18 23:00:00,411.0,,,,
114845984,0.0,0.2903,31,5.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-18 22:00:00,2014-12-18 23:00:00,1.0,2511.0,23.0,0.0123,31.0
114851398,0.0,0.1613,13,5.0,3.0,4.0,高,高,高,重要价值用户,5,6.2,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
114861591,7.0,0.0645,4,2.0,2.0,2.0,低,低,低,低价值用户,2,15.5,2014-12-11 09:00:00,2014-12-18 23:00:00,182.0,,,,
